region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
공공기관,여성비전센터 교육 운영,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00058000005?administOrgCd=ALL,접수기관별상이,화성시여성비전센터,여성사업팀가족사업팀 / 031-350-4332,현금(감면),https://www.gov.kr/portal/rcvfvrSvc/svcFind/www.hswf.or.kr/unicenter,접수기관 별 상이,여성사업팀가족사업팀 (031-350-4332),"○ 온라인 신청
 - 유앤아이센터 : www.hswf.or.kr/unicenter 가입 후 진행
 - 모두누림센터 : www.hswf.or.kr/modunurim가입 후 진행

○ 방문 신청
 - 화성시여성비전센터 직접 방문",화성시여성비전센터,현금(감면),[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 국민기초생활수급권자

○ 국가 유공자증을 소지한 본인 및 국가유공자유족증을 소지한 가족

○ 한부모가족지원보호법에 따른 보호대상자

○ 장애인복지카드 소지자

○ 사회복지사회법에 따른 사회복지지설 수용자

○ 의상자증 소지한 본인 및 의사자유족증 소지한 배우자 및 자녀

○ 65세 이상 노인

○ 출산일로부터 3년 이내 화성시 거주 여성

○ 화성시자원봉사센터 우수자원봉사자증 소지한 화성시민

○ 국민기초생활보장법에 따른 차상위계층

○ 본인 그린카드로 결제 가능한자

○ 경기아이플러스카드로 결제 가능한자(본인 및 자녀에 한함)","지원내용
○ 수강료 감면(50%)
 - 「국민기초생활보장법」에 따른 수급권자
 - 「국가유공자 등 예우 및 지원에 관한 법률」에 따른 국가유공자와 그 가족(수권을 받은 1인에 한함)
 - 「한부모가족 지원법」에 따른 한부모가족 세대 구성원
 - 「장애인복지법」에 따른 등록 장애인
 - 「사회복지사업법」에 따른 사회복지시설의 수용자
 - 「의사상자 등 예우 및 지원에 관한 법률」에 따른 의상자 본인과 의사상자의 배우자 및 자녀
 - 「노인복지법」에 따른 만 65세 이상 노인
 - 화성시 거주 출산여성(출산일로부터 3년)
 - 「화성시 자원봉사활동 지원 조례」 제3조제5호에 따른 우수자원봉사자

○ 수강료 감면(30%)
 - 「국민기초생활보장법」에 따른 차상위 계층

○ 수강료 감면(10%)
 - 사용료 등을 그린카드 또는 경기아이플러스 카드로 납부하는 자

※시설 사용자는 사용료 등을 감면받고자 할 경우에는 신청서에 사용료 등의 감면사유를 증명할 수 있는 서류를 첨부하여 제출하여야 한다",여성사업팀가족사업팀 (☎031-350-4332)
서울특별시/도봉구,여성과 어린이 건강증진 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/309000000124?administOrgCd=ALL,상시신청,보건소,지역보건과 / 02-2091-4554,"서비스(의료),기타(교육)",https://seoul-agi.seoul.go.kr/index,상시신청,지역보건과 (02-2091-4554),"○ 임신기초검사, 기형아검사 등
- 보건소 방문신청, 전화상담

○모자건강증진교실 
- 온라인 신청, 전화 상담",보건소,"서비스(의료), 기타(교육)",[법령] 모자보건법 [법령] 모자보건법(제3조) [법령] 저출산ㆍ고령사회기본법(제9조),"지원대상
○ 관내 임산부 및 영유아","지원내용
○ 임신초기검사(모성검사) 시행
○ 임신 중(16~18주) 태아 기형 여부 확인 위해 쿼드검사 시행
○ 모자건강프로그램 운영(출산준비교실, 육아교실)",지역보건과 (☎02-2091-4554)
경상북도/의성군,여성농어업인 행복바우처 지원사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/515000000135?administOrgCd=ALL,접수기관별상이,주민센터,농업정책과 / 054-830-6581,이용권,,접수기관 별 상이,농업정책과 (054-830-6581),○ 방문신청,주민센터,이용권,[법령] 여성농어업인 육성법 [법령] 여성농어업인 육성법(제11조),"지원대상
□ 지원대상(매년 1.1. 기준)
 ❍ 의성군 관내 농어촌 및 준농어촌지역에 거주하고 실제 영농에 종사하는 전업 여성농어업인으로서 만20세 이상 ~ 70세 미만인 자
 【 여성농어업인의 범위 】
 「여성농어업인」이라 함은 농업‧농촌 및 식품산업 기본법 시행령 제3조, 임업 및 산촌진흥 촉진에 관한 법률 시행령 제2조, 수산업·어촌 발전 기본법 시행령 제3조, 경상북도 여성농어업인 육성 지원조례 제2조에 따라 실제로 영농에 종사하는 여성농어업인을 의미
중복혜택 안돼요
문화누리카드, 공무원 및 공공기업 가족(배우자에 한함) 복지카드 수혜자","지원내용
□ 목 적
 ❍ 농어촌지역 거주 여성의 과중한 농작업과 가사병행으로 인한 어려움 해소로 영농의욕 고취
 ❍ 문화ㆍ복지여건이 열악한 농어촌지역 거주 여성농어업인들에게 건강ㆍ문화ㆍ복지 서비스 제공으로 삶의 질 향상 도모
 □ 지원대상
 ❍ 의성군 관내 농어촌 및 준농어촌지역에 거주하고 실제 영농에 종사하는 전업 여성농어업인으로서 만20세 이상 ~ 70세 미만인 자
 【 여성농어업인의 범위 】
 「여성농어업인」이라 함은 농업‧농촌 및 식품산업 기본법 시행령 제3조, 임업 및 산촌진흥 촉진에 관한 법률 시행령 제2조, 수산업·어촌 발전 기본법 시행령 제3조, 경상북도 여성농어업인 육성 지원조례 제2조에 따라 실제로 영농에 종사하는 여성농어업인을 의미 
 □ 지원 금액 및 내용
 ❍ 연간 지원액 : 15만원(자부담 3만원 포함)
 - 재원비율 : 도비 24%, 시군비 56%, 자부담 20%
 ❍ 지원내용 : 건강·문화·복지 활동에 필요한 비용 일부 지원
 □ 지원 방법
 ❍ 희망자의 신청을 받아 대상자 확정 후, 농협 시‧군지부에 통보
 ❍ 농협 시‧군지부에서는 대상자로부터 자부담액(3만원) 수납 후
 「경북 여성농어업인 행복 바우처 카드」발급",농업정책과 (☎054-830-6581)
광주광역시,여성장애인 가사도우미 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/629000000181?administOrgCd=ALL,상시신청,광주서구장애인복지관,서구장애인복지관 / 062-710-3020,서비스(돌봄),,상시신청,서구장애인복지관 (062-710-3020),"○ 방문 신청
 - 기타 : 광주서구장애인복지관

○ 기타
 - 팩스 : 062-710-3024",광주서구장애인복지관,서비스(돌봄),[법령] 장애인복지법 [법령] 장애인복지법(제37조),"지원대상
○ 광주광역시에 거주하는 장애인복지법상 등록 여성장애인
- 임신·출산 또는 9세미만 자녀 양육중인 여성장애인
- 가족 등 지원체계가 없는 중증 여성장애인
중복혜택 안돼요
o 임신·출산지원 : 중복수혜 불가조건 없음 o 육아지원 : 중복수혜 불가조건 없음 o 가사지원 : 장애인활동지원서비스 등 재가돌봄서비스 중복 수혜 불가","지원내용
‐ 여상장애인의 임신·출산, 자녀양육 및 가사지원을 위한 도우미 파견
o 임신·출산지원(출산2개월전) 월28시간 내 지원
o 신생아돌봄(출생100일이내) 월60시간 내 지원
o 자녀양육(100일~9세미만) 월32시간 내 시간
o 가사지원(독거·심한장애인) 월20시간 내 지원",서구장애인복지관 (☎062-710-3020)
인천광역시/미추홀구,여성장애인 출산비용 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/351050000104?administOrgCd=ALL,상시신청,주민센터,노인장애인복지과 / 032-880-4294,현금,javascript://,상시신청,노인장애인복지과 (032-880-4294),"○ 방문 신청 
 : 주소지 관할 동 행정복지센터 방문신청

○ 정부 24를 통한 온라인 신청",주민센터,현금,"[법령] 장애인복지법(제7조) [법령] 장애인복지법(제9조, 제2항)","지원대상
○ 장애인복지법 제32조에 따른 등록 여성장애인 중 
 - 2024년 1월 1일 이후 출산한 자
 - 2024년 1월 1일 이후 임신기간 4개월 이상의 태아를 유산,사산한 자","지원내용
등록 여성 장애인이 출산(유산,사산 포함) 시 태아 1인 기준 120만원 지급(2024년 1월 출생아 기준)",노인장애인복지과 (☎032-880-4294)
전라남도/보성군,여성장애인가정 CCTV 설치 지원서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000104?administOrgCd=ALL,상시신청,주민센터,사회복지과 장애인복지팀 / 061-850-5097,"현금(감면),현물",,상시신청,사회복지과 장애인복지팀 (061-850-5097),방문 전 주민센터 상담 후 방문 요청드립니다.,주민센터,"현금(감면), 현물",[법령] 장애인복지법(제7조),"지원대상
1인 가구, 한부모가정, 중증장애인 가정 등 안전취약가구","지원내용
방범용 CCTV 설치 
○ 1인 가구, 한부모가정, 중증장애인 가정 등 안전취약가구",사회복지과 장애인복지팀 (☎061-850-5097)
부산광역시/동구,동구 여성청소년 보건위생용품 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/327000000113?administOrgCd=ALL,2025.01.01~2025.12.15,주민센터,가족복지과 / 051-440-4834,현금,https://www.bsdonggu.go.kr/,2025.01.01~2025.12.15,가족복지과 (051-440-4834),"○ 온라인 신청
 - 부산동구 : www.bsdonggu.go.kr

○ 방문 신청
 - 행정복지센터 : 여성청소년 주소지 관할 동 행정복지센터에 방문 신청",주민센터,현금,[자치법규] 부산광역시 동구 여성청소년 보건위생용품 지원 조례,"지원대상
○ 주민등록 주소지가 부산광역시 동구인 11세~18세 여성청소년
중복혜택 안돼요
여성청소년 생리용품 지원","지원내용
○ 대상 : 주민등록 주소지가 부산광역시 동구인 11세~18세 여성청소년
○ 지원기간 : 18세에 도달하는 연도말 까지 지원금액 지급
○ 지원금액 : 월 13,000원",가족복지과 (☎051-440-4834)
부산광역시,여성폭력피해자지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/626000000142?administOrgCd=ALL,상시신청,1366부산센터,여성긴급전화1366부산센터 / 051-1366,"서비스(돌봄),서비스(의료),기타(상담)",,상시신청,여성긴급전화1366부산센터 (051-1366),○ 직접방문 및 유선상담,1366부산센터,"서비스(돌봄), 서비스(의료), 기타(상담)",[법령] 가정폭력방지 및 피해자보호 등에 관한 법률 [법령] 가정폭력방지 및 피해자보호 등에 관한 법률(제4조의6),"지원대상
○ 여성폭력피해자 및 동반가족","지원내용
○ 여성폭력피해자 상담 및 긴급피난처 지원",여성긴급전화1366부산센터 (☎051-1366)
인천광역시/중구,여성친화형 농기계 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/349000000109?administOrgCd=ALL,1~2월 중 신청 접수,"도시농업과, 시·군·구청",도시농업과 / 032-760-8845,현금,,1~2월 중 신청 접수,도시농업과 (032-760-8845),"○ 방문 신청 
 - 시군구 : 신청기간내 지원신청서를 작성하여 인천광역시 중구 도시농업과에 제출","도시농업과,시·군·구청",현금,"[법령] 농업기계화 촉진법 [법령] 농업기계화 촉진법(제3조) [법령] 농업기계화 촉진법(제4조, 제1항)","지원대상
○ 농업경영체 등록한 관내 거주 농업인
중복혜택 안돼요
타보조사업(도시근교, 저온저장고, 건조기 등)과 중복수혜 불가할 수 있음","지원내용
○ 중구에 주소를 두고 농업경영체를 등록한 농업인에게 농기계 구입비 지원
 - 보조비율 : 구비 60%, 자부담 40%
 - 지원한도 : 농가당 1대 지원(최대 240만원 보조)",도시농업과 (☎032-760-8845)
강원특별자치도/태백시,여성농업인 노동경감 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/422000000134?administOrgCd=ALL,접수기관별상이,태백시농업기술센터,농업기술센터 / 033-550-2721,현금,,접수기관 별 상이,농업기술센터 (033-550-2721),"ㅇ 신청방법
- 농업기술센터 방문신청",태백시농업기술센터,현금,[자치법규] 강원도 보조금 관리 조례,"지원대상
ㅇ사업대상
- 관내 농촌지역 거주 농업경영체 등록 실제 영농에 종사하는 여성농업인
- 농촌지역외 거주자: 사업시행지침에 근거한 지준충족시 가능함","지원내용
ㅇ 사업내용
- 농작업 편이장비 지원(다용도 작업대 및 이동식 충천분무기 중 택1)",농업기술센터 (☎033-550-2721)
제주특별자치도,제주특별자치도 여성어업인 행복이용권 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/650000001118?administOrgCd=ALL,2025.03.03~2025.10.31,주민센터,"제주특별자치도 수산정책과 / 064-710-3218, 제주시 해양수산과 / 064-728-3366, 서귀포시 해양수산과 / 064-760-2745",이용권,javascript://,2025.03.03~2025.10.31,"제주특별자치도 수산정책과 (064-710-3218), 제주시 해양수산과 (064-728-3366), 서귀포시 해양수산과 (064-760-2745)","❍ 방문
❍ 정부24 온라인 접수",주민센터,이용권,[법령] 여성농어업인 육성법(제11조),"지원대상
❍ 도내 주소를 두고 실제 어업에 종사하는 연나이 21세 이상 ~ 연 나이 70세 이하의 여성어업인
 - 여성어업인 : ⌜수산업·어촌발전 기본법」제3조 제3호에 따른 어업인으로써 ⌜농어업경영체 육성 및 지원에 관한 법률」제4조에 따라 어업경영체로 등록되거나 ⌜어업인 확인서 발급규정」에 따라 어업인 확인서를 발급받은 여성어업인
 - 연나이 21세 이상 ~ 연나이 70세 이하 : 1955~2004년생(2025년도 사업 기준)

❍ 지원제외 
 - 도내 주소가 없는 자
 - 다른 법령에 의하여 유사한 복지서비스 수혜자(문화누리카드, 여성농업인이용권카드)
 - 수산관계법령 위반 행정처분을 받은 자(1년 이내)
중복혜택 안돼요
제주 여성농업인 행복이용권 지원","지원내용
❍ 1인당 연간 20만원의 문화여가비 지원
 - 유흥업종, 건강보험 적용 병의원·약국, 사이버거래, 사행성 업종, 대형 유통업체 외 모든 업종 허용(BC카드가맹업종코드 기준 226개 업종 사용 가능)","제주특별자치도 수산정책과 (☎064-710-3218)
제주시 해양수산과 (☎064-728-3366)
서귀포시 해양수산과 (☎064-760-2745)"
중앙부처,결혼이민여성 농업교육 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/154300000307?administOrgCd=ALL,교육과정별 교육생 모집 일정 다름,지역농협,농협중앙회 지역사회공헌부 / 02-2080-5423,기타(교육),,교육과정별 교육생 모집 일정 다름,농협중앙회 지역사회공헌부 (02-2080-5423),참가신청서를 작성하여 거주지 인근 지역농협에 제출,지역농협,기타(교육),"[법령] 여성농어업인 육성법(제9조) [법령] 다문화가족지원법(제6조, 제1항) [법령] 농업ㆍ농촌 및 식품산업 기본법(제54조) [법령] 여성농어업인 육성법(제9조)","지원대상
○ (교육생) 농촌 결혼이민여성 중 영농정착의지가 강하고 의사소통 가능한 자, 한국인과 결혼하여 농촌에 정착한 이민여성과 가족, 지역주민
 ○ (결혼이민여성 농업교육 멘토) 5년 이상 농업에 종사하고 있는 전문 여성농업인(이민여성 포함)
선정기준
○ 선발위원회(지역농협) 심사를 통해 선발
 * 농협 팀장 또는 상무 이상 책임자, 외부 전문가(1인 이상) 등으로 구성된","지원내용
① 결혼이민여성 단계별 농업교육
 - 결혼이민여성 정착 단계별로 기초·심화 과정 구분·운영
 - (기초) 기초농업교육과 농업·농촌 문화교육을 통한 농촌정착 지원
 - (심화) 전문농업교육·선진지 견학을 통한 전문농업경영인 육성

② 결혼이민여성 1:1 맞춤형 농업교육
 - 결혼이민여성과 전문 여성농업인을 1:1로 연계하여 실습 위주의 맞춤형 영농교육(작물별 재배농법) 실시

③ 다문화가족 농촌정착지원과정
 【현장과정(지역본부 주관) 다문화가족 구성원 간 갈등해소 및 관계향상 교육, 농업·농촌 가치 이해, 한국의 역사·문화 체험을 통한 자긍심 고취 및 지역주민과 함께하는 다문화가정 인식개선
 【미래세대캠프】농업분야 진로 탐색, 농촌 후계세대로서의 비전 제시, 농촌지역 차세대 주역 양성 및 참여자 간 소통 형성",농협중앙회 지역사회공헌부 (☎02-2080-5423)
중앙부처,폭력 피해 이주여성 보호시설 운영 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000020?administOrgCd=ALL,접수기관별상이,여성가족부,여성가족부 권익증진국 권익구조과 / 02-2100-6455,기타,,접수기관 별 상이,여성가족부 권익증진국 권익구조과 (02-2100-6455),"상담소, 1366센터 연계",여성가족부,기타,[법령] 가정폭력방지 및 피해자보호 등에 관한 법률(제4조) [법령] 가정폭력방지 및 피해자보호 등에 관한 법률(제7조) [법령] 가정폭력방지 및 피해자보호 등에 관한 법률(제13조),"지원대상
○ 가정폭력·성폭력·성매매 등 폭력 피해 이주여성 및 동반 아동
선정기준
지원대상과 동일","지원내용
○ 폭력 피해 이주여성 쉼터 28개소 운영

 - 숙식의 제공
 - 심리적 안정과 사회 적응을 위한 상담 및 치료
 - 질병 치료와 건강관리(입소 후 1개월 이내의 건강검진을 포함한다)를 위한 의료기관에의 인도 등 의료지원
 - 수사기관의 조사와 법원의 증인신문(證人訊問)에의 동행
 - 법률구조기관 등에 필요한 협조와 지원의 요청
 - 자립자활교육의 실시와 취업 정보의 제공 등


○ 그룹 홈 4개소 운영

 - 폭력 피해 이주여성과 동반 아동의 주거 지원


○ 자활 지원센터 1개소 운영

 - 폭력 피해 이주여성의 직업훈련 등 자립 지원",여성가족부 권익증진국 권익구조과 (☎02-2100-6455)
경기도/오산시,저소득 성인여성 위생용품 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/400000000113?administOrgCd=ALL,"4월, 10월 신청 접수 예정(상/하반기)",주민센터,가족보육과 / 031-8036-7488,현물,,"4월, 10월 신청 접수 예정(상/하반기)",가족보육과 (031-8036-7488),"○ 방문 신청
 - 주민센터 : 주소지 관할 읍·면·동 주민센터 방문하여 신청서 제출",주민센터,현물,[자치법규] 오산시 저소득 주민의 생활안정 지원에 관한 조례(제3조) [자치법규] 오산시 여성친화도시 조성에 관한 조례(제18조),"지원대상
○ 저소득 만 25세~49세 성인여성, 오산거주 기준중위소득 52%이하 사회보장급여 대상자 중 신청자에게
 6개월분 생리대(현물) 지원, 연 2회 택배 발송
 - 신청인원이 지원가능인원을 초과할 경우 지원내용 변경가능(예산 내 지원)
중복혜택 안돼요
여성청소년 보건위생물품(생리대) 바우처 지원 대상 중 중복대상","지원내용
○ 저소득 만 25세~49세 성인여성, 오산거주 기준중위소득 52%이하 사회보장급여 대상자 중 신청자에게
 6개월분 생리대(현물) 지원, 연 2회 택배 발송
 - 신청인원이 지원가능인원을 초과할 경우 지원내용 변경가능(예산 내 지원)",가족보육과 (☎031-8036-7488)
공공기관,송파여성문화회관 강좌 수강료 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00086900001?administOrgCd=ALL,분기별 상이,송파여성문화회관,송파여성문화회관 / 02-2203-3330,시설이용,,분기별 상이,송파여성문화회관 (02-2203-3330),"○ 방문 신청
 - 증빙서류 구비하여 기간 내 송파여성문화회관 직접 방문",송파여성문화회관,시설이용,[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 시설 확인서

○ 국민기초생활수급자, 차상위계층 확인서, 한부모가족지원법에의한 보호대상자 확인서

○ 국가유공자증, 가족관계증명서

○ 장애인복지카드 소지자

○ 취업희망카드수첩 소지자

○ 외국인등록증 등 신분증, 가족관계증명서

○ 다둥이행복카드, 가족관계증명서","지원내용
○ 수강료 감면(10%~100%)
 - 국가 또는 지방자치단체 여성복지시설의 수용자
 - 차상위계층(수급자, 저소득 한부모가정 등)
 - 국가유공자와 그 유족 및 직계가족(배우자, 자녀)
 - 독립유공자와 그 유족 및 가족(배우자, 자녀, 손자녀) 
 - 장애인
 - 실업급여 수급자
 - 다문화가족
 - 다둥이2~4자녀 가족(단, 막내가 만18세 이하)

 ※ 사용료를 면제 또는 감면 받고자 하는 경우에는 사용료의 면제나 감면사유를 증명할 수 있는 서류를 제출",송파여성문화회관 (☎02-2203-3330)
경기도,대일항쟁기 강제동원 피해여성근로자 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/641000000145?administOrgCd=ALL,상시신청,시·군·구청,자치행정과 / 031-8008-4090,현금,,상시신청,자치행정과 (031-8008-4090),"○ 방문 신청
 - 시군구 : 관할 군청 방문",시·군·구청,현금,[자치법규] 경기도 대일항쟁기 강제동원 피해여성근로자 지원 조례,"지원대상
○ 대일항쟁기 강제동원 피해여성 근로자","지원내용
○ 생활지원금 매월 30만원, 건강관리비 매월 30만원 이내 지원, 사망시 장제비 100만원 지원",자치행정과 (☎031-8008-4090)
공공기관,용산문화체육센터 프로그램 할인(가임여성),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00024000043?administOrgCd=ALL,상시신청,용산문화체육센터,용산문화체육센터 / 02-707-2492,시설이용,,상시신청,용산문화체육센터 (02-707-2492),"○ 방문 신청
 - 용산문화체육센터 직접 방문 후 해당 서류 제출",용산문화체육센터,시설이용,[정관/약관 등 기타] 관련 근거 있음,"지원대상
신분증에 적힌 생년월일이 만 13세 이상 만 55세 이하인 여성","지원내용
수영 프로그램에 한하여 만 13세 이상 만 55세 이하 여성 10% 할인",용산문화체육센터 (☎02-707-2492)
경상북도/성주군,결혼이민여성 교육비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/521000000105?administOrgCd=ALL,접수기관별상이,성주군가족센터,가족지원과 / 054-930-8222,현금,javascript://,접수기관 별 상이,가족지원과 (054-930-8222),"○ 방문 신청
 - 기타 : 추후 공고 후 성주군가족센터 방문 신청",성주군가족센터,현금,[자치법규] 성주군 다문화가족 지원 조례(제7조의9),"지원대상
○ 결혼이민여성","지원내용
○ 결혼이민여성 검정고시학원 수강비, 대학등록금 지원",가족지원과 (☎054-930-8222)
공공기관,용산청소년센터 프로그램 할인(가임여성),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00024000007?administOrgCd=ALL,상시신청,용산청소년센터,용산청소년센터 / 02-749-0102,시설이용,,상시신청,용산청소년센터 (02-749-0102),"○ 방문 신청
 - 용산청소년센터 직접 방문 후 해당 서류 제출",용산청소년센터,시설이용,[정관/약관 등 기타] 관련 근거 있음,"지원대상
신분증에 적힌 생년월일이 만 13세 이상 만 55세 이하인 여성","지원내용
수영 프로그램에 한하여 만 13세 이상 만 55세 이하 여성 10% 할인",용산청소년센터 (☎02-749-0102)
대구광역시/달서구,암 예방 및 다문화 이주여성 암검진 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/347000000107?administOrgCd=ALL,상시신청,달서구 가족센터,달서구보건소 / 053-667-5617,서비스(의료),,상시신청,달서구보건소 (053-667-5617),"○ 방문 신청
 - 기타 : 달서구 가족센터",달서구 가족센터,서비스(의료),[법령] 다문화가족지원법(제9조),"지원대상
○ 지원대상
 - 달서구 관내에 주민등록을 두고 실제 거주하고 있는 다문화 결혼 이주여성이면서 검진대상자 선정
 ※ 당해연도(짝수, 홀수)에 따라 해당 출생연도(짝수, 홀수) 대상자 및 저소득가정 대상자가 우선순위 대상임.","지원내용
○ 지원목적 : 다문화 이주여성을 대상으로 유관기관과의 협력을 통해 무료 암검진 및 암 예방교육(암에 대한 기본적인 정보 및 예방수칙 교육)을 실시하여 의료사각지대 해소 및 다문화가족전체의 건강증진에 기여하고자 함 

○ 지원내용 : 기본검진(위암,대장암,난소암, 유방암, 자궁경부암) 및 기본검진결과 이상소견이 있는 자에 한해 2차검진 지원",달서구보건소 (☎053-667-5617)
서울특별시,대일항쟁기 강제동원피해여성 근로자 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/611000000143?administOrgCd=ALL,상시신청,개인 신청절차 없음,"다산콜센터 / 02-120, 양성평등담당관 / 02-2133-5326",현금,,상시신청,"다산콜센터 (02-120), 양성평등담당관 (02-2133-5326)",○ 개인 신청절차 없음,개인 신청절차 없음,현금,[자치법규] 서울특별시 대일항쟁기 강제동원 피해여성근로자 지원 조례,"지원대상
○ 대일항쟁기강제동원피해조사및국외강제동원희생자등지원위원회의 심사에 따라 피해자로 결정된 사람 중 서울특별시에 주민등록을 두고 거주하는 여성","지원내용
○ 서울특별시 거주 대일항쟁기 강제동원피해여성 근로자 대상 생활보조비 및 건강관리비 지원","다산콜센터 (☎02-120)
양성평등담당관 (☎02-2133-5326)"
공공기관,안동의료원 산전산후여성 우울증검사 및 상담 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00066700005?administOrgCd=ALL,상시신청,경상북도권역 난임임산부심리상담센터,경상북도권역 난임임산부심리상담센터 / 054-850-6368,기타(상담),,상시신청,경상북도권역 난임임산부심리상담센터 (054-850-6368),"○ 방문 신청
 - 경상북도권역 난임임산부심리상담센터 방문 신청

○ 기타
 - 전화 : 054-850-6367~9 
 - 메일 : 8506367@naver.com
 - 우편 : 경북안동시 태사2길55,경상북도안동의료원2층
 - 팩스 : 054-841-6433 접수",경상북도권역 난임임산부심리상담센터,기타(상담),[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 소득인정액 및 기준중위소득관계없음
 - 난임의어려움을 겪는 여성, 배우자, 가족 
- 유산 또는 사산 경험 부부
 - 임산부 및 배우자, 가족
 - 양육모 및 배우자, 가족
 - 출산후3년이내 양육모,미혼모경우 출산후 7년이내까지","지원내용
○ 심리검사 및 상담서비스지원(무료지원)
 - 난임의어려움을 겪는 여성, 배우자 
 - 유산, 사산 경험 부부
 - 임산부 및 배우자
 - 양육모 및 배우자
 - 출산후3년이내 양육모, 미혼모경우 출산후 7년이내까지",경상북도권역 난임임산부심리상담센터 (☎054-850-6368)
