region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
공공기관,체육시설 이용요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00005800003?administOrgCd=ALL,상시신청,체육문화센터,남양주체육문화센터 / 031-560-1257,시설이용,https://www.gov.kr/portal/rcvfvrSvc/svcFind/www.ncuc.or.kr,상시신청,남양주체육문화센터 (031-560-1257),"○ 온라인 신청 : www.ncuc.or.kr
 - 온라인 결제시 비대면자격확인서비스를 통한 자동감면 적용

○ 방문 신청
 - 기타 : 방문 비대면자격확인서비스를 통한 자동감면 적용",체육문화센터,시설이용,[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 장애인, 국가유공자, 다자녀가정(50%)

○ 경로우대, 국민기초생활보장수급자, 한부모가정(30%)

○ 가족할인, 가임여성, 우수자원봉사자(10%)","지원내용
○ 체육시설 이용료 감면(감면비율은 대상별 상이)",남양주체육문화센터 (☎031-560-1257)
공공기관,사회적취약계층 강좌 수강료 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00051500002?administOrgCd=ALL,상시신청,시흥시청소년수련관,시흥시청소년수련관문화체육팀 / 031-315-1867,시설이용,,상시신청,시흥시청소년수련관문화체육팀 (031-315-1867),"○ 방문 신청
 - 시흥시청소년수련관 직접 방문",시흥시청소년수련관,시설이용,[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 등록장애인

○ 국가유공자

○ 국민기초생활수급자

○ 소년소녀가정, 한부모가족지원법에 의한 보호대상자

○ 그린카드 소지자","지원내용
○ 수강료 감면(50%)
 - 「국가유공자 등 예우 및 지원에 관한 법률」에 따른 국가유공자, 그 유족 또는 가족
 - 「5·18 민주유공자 예우에 관한 법률」에 따른 유공자, 그 유족 또는 가족
 - 「특수임무유공자 예우 및 단체설립에 관한 법률」에 따른 유공자 또는 가족
 - 「국민기초생활보장법」에 따른 수급자 및 그 가족(막내 자녀 기준 만 15세 이하)
 - 「아동복지법」에 따라 보호를 필요로 하는 아동
 - 「한부모가족지원법」에 따른 저소득 모·부자 가정의 아동
 - 「장애인복지법」에 따른 등록장애인(중증: 본인과 동행하는 1인 포함, 그 외 본인만 적용)
 - 「노인복지법」에 따른 65세 이상의 노인
 - 「시흥시 병역명문가 예우 및 지원에 관한 조례」에 따른 예우 대상자 및 그 가족
 - 「시흥시 출산장려 및 다자녀가정 지원에 관한 조례」 제2조 제5호에 따른 다자녀가정
 - 그 밖에 시장이 공익상 필요하다고 인정하는 경우

○ 수강료 감면(10%)
 - 「시흥시 체육시설 관리 및 운영조례」에 따른 모성보호를 위한 월정기권 이용여성

○ 수강료 감면(5%)
 - 그린카드 소지자(실내체육관, 체력단련실, 댄스실)",시흥시청소년수련관문화체육팀 (☎031-315-1867)
서울특별시/양천구,양천구 장학금 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/314000000107?administOrgCd=ALL,8월~9월 중 (홈페이지 참조),"일반장학금: 주소지 관할 동주민센터 / 성적우수, 특기장학금 : 재학 중인 학교 ※ 성적우수, 특기장학금 신청자 중 양천구 외 학교 학생은 학교장 추천서 첨부하여 관할 동주민센터에 신청",양천구청 교육과 / 02-2620-3108,현금(장학금),,8월~9월 중 (홈페이지 참조),양천구청 교육과 (02-2620-3108),"<장학금 종류별로 접수처 상이>
○ 방문 신청 
 - 일반장학금 : 주소지 동주민센터 [추천자: 동장 (동장 추천서 필요)]
 - 성적우수장학금, 특기장학금 : 재학 중인 학교 [추천자: 학교장 (학교장 추천서 필요)]

 ※ 제출서류는 양천구청 홈페이지에 게시되는 모집공고 참고
 ※ 성적우수, 특기장학금 신청자 중 양천구 외 학교에 재학중일 경우 학교장 추천서 첨부하여 관할 동주민센터에 신청 (동장 추천서 필요)","일반장학금: 주소지 관할 동주민센터 / 성적우수, 특기장학금 : 재학 중인 학교 ※ 성적우수, 특기장학금 신청자 중 양천구 외 학교 학생은 학교장 추천서 첨부하여 관할 동주민센터에 신청",현금(장학금),[자치법규] 서울특별시 양천구 장학기금 설치 및 운용 조례,"지원대상
○ 공통자격 : 공고일 기준 1년 이상 양천구에 거주한 초·중·고·대학생으로 장학금별 자격조건을 충족하는 자
 - 일반장학생(고·대학생) : 소득인정액이 기준중위소득 100%이내(대학생 한국장학재단 학자금 지원구간 5구간 이내)
 - 성적우수장학생(고등학생) : 직전학기 과목별 석차등급의 평균이 2.75등급 이내인 자
 - 특기장학생(초·중·고등학생) : 2년 이내 예술·체육·과학(수학 포함) 분야에서 정부, 광역시‧도단위 이상 지자체, 전국 교육감 등이 주최 주관하는 광역시, 도단위 규모 이상 대회에서 3위권 이내 입상한 자

 ※2024년 기준으로 변동가능
중복혜택 안돼요
국가 또는 타 지자체, 민간단체로부터 장학금을 받았거나 받을 예정인 경우 단. 대학생의 경우, 등록금에 미달하는 장학금을 받는 경우는 제외","지원내용
○ 공고일 기준 1년 이상 양천구에 거주한 초·중·고·대학생 중 장학금별 자격조건을 충족하는 학생을 대상으로 장학금 지원

○ 1인당 지원금액 (*2024년 기준으로 지원금액은 변동가능)
 - 초·중학생 30만원 / 고등학생 60만원 
 - 대학생 : 50만원~최대 180만원(대학등록금 본인부담액 범위 내 지원)

※ 중위소득, 한부모, 다자녀 등 고려하여 선발하며, 장학금은 예산 범위 내 지급됩니다.
※ 장학금 접수결과에 따라 지급인원은 변동될 수 있습니다.",양천구청 교육과 (☎02-2620-3108)
경기도/안양시,노인 개안수술 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/383000000145?administOrgCd=ALL,상시신청,보건소,동안구보건소 지역보건팀 / 031-8045-4898,서비스(의료),javascript://,상시신청,동안구보건소 지역보건팀 (031-8045-4898),○ 개안수술 : 주소지 관할 보건소에 연중 수시 접수,보건소,서비스(의료),[법령] 노인복지법(제27조의4) [법령] 노인복지법 시행령(제20조의2),"지원대상
○ 대상자 : 60세 이상 노인 중「국민기초생활 보장법」에 따른 수급자 또는 차상위계층
 - 차상위계층: 차상위장애인, 차상위본인부담 경감, 차상위자활, 차상위계층확인, 한부모가족
 ※ 행려환자, 타법적용자(국가유공자, 이재민 등) 의료급여 1종은 지원 불가
중복혜택 안돼요
실손 보험금 수령 및 기타 타 기관과의 지원 중복 수령이 발생할 경우, 지원 불가 및 환수","지원내용
○ 수술 
 - 1안당 150만원 내 지원
 * 비급여 검사비 백내장은 10만원 내 지원(비급여 렌즈는 지원불가)

○안구내주입술
 - 1안당 180만원 내 지원
 * 1안당 3개월에 2회씩 인정(양안의 경우 합하여 4회 인정)

※ 지원 제외 : 지원 대상자로 선정되기 이전에 발생한 의료비, 눈수술과 관련 없는 질환 치료비, 간병비 및 상급병실료, 제증명료, 보호자 식대 등 비급여 항목 등",동안구보건소 지역보건팀 (☎031-8045-4898)
공공기관,무료 소송대리 서비스(국가보훈대상자),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B27000100033?administOrgCd=ALL,상시신청,대한법률구조공단,(국번없이)132 법률상담 콜센타 / 132,기타(상담),https://www.gov.kr/portal/rcvfvrSvc/svcFind/www.klac.or.kr,상시신청,(국번없이)132 법률상담 콜센타 (132),"○ 온라인 신청
 - 대한법률구조공단 홈페이지(www.klac.or.kr)

○ 방문 신청
 - 예약 후 방문하여 상담, 신청
 - 지부, 출장소, 지소

○ 기타
 - 전화(국번없이 132)
 - 카카오톡 <친구찾기>에서 <대한법률구조공단> 검색",대한법률구조공단,기타(상담),[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 국가유공자, 보훈보상대상자, 5·18민주유공자, 참전유공자, 고엽제후유의증환자(2세환자 포함), 특수임무유공자, 중장기복무 제대군인
 - 건강보험료 본인부담금 합산액이 기준중위소득 125% 이하인 자","지원내용
○ 사회·경제적 약자에 대한 법률구조서비스 제공으로 법률복지증진

○ 무료 법률상담

○ 무료 소송대리",(국번없이)132 법률상담 콜센타 (☎132)
공공기관,정리해드림 주거재생 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00079600004?administOrgCd=ALL,모집 시,시·군·구청,도시재생지원센터 / 051-811-7602,기타,,모집 시,도시재생지원센터 (051-811-7602),"○ 방문 신청
 - 시·군·구청 해당 구·군 도시재생 관련 부서에 신청",시·군·구청,기타,[정관/약관 등 기타] 관련 근거 있음,"지원대상
중위소득 50% 이하인 가구(참전용사, 다문화, 소년소녀 가장, 장애인, 독거노인, 한부모 가구 등)","지원내용
○ 사업목적
 - 주거 취약계층 대상 홈스테이징 및 소규모 집수리 서비스 지원으로 주거 쾌적성 개선 및 주거재생 지원

○ 지원내용
 - 홈스테이징(정리·수납)·청소 방역 서비스 지원
 - 소규모 집수리(도배·장판) 서비스 지원",도시재생지원센터 (☎051-811-7602)
경기도/오산시,하수도요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00009300001?administOrgCd=ALL,상시신청,주민센터,오산시 하수과 / 031-8036-6103,현금(감면),,상시신청,오산시 하수과 (031-8036-6103),"○ 방문 신청
 - 주민센터 : 오산시 행정복지센터 직접 방문",주민센터,현금(감면),"[자치법규] 오산시 하수도 사용 조례(제27조, 제1항) [정관/약관 등 기타] 관련 근거 있음","지원대상
○ 미성년자인 세명 이상의 자녀를 둔 가구
○ 국민기초생활수급자
○ 경로당
○ 장애의 정도가 심한 장애인
○ 국가유공자
○ 한부모가족 및 조손가족","지원내용
○ 매월 하수도 사용량의 10톤 감면(할인)

 - 관내 다자녀 가구[미성년자인 세 명 이상의 자녀(태아 포함)를 둔 가구]
 - 「국민기초생활 보장법」에 따른 수급자권자 및 차상위계층
 - 「노인복지법」에 따른 경로당
 - 「장애인복지법」 제2조 및 「장애인복지법 시행규칙」 제2조에 따른 장애의 정도가 심한 장애인이 거주하는 세대
 - 「국가유공자 등 예우 및 지원에 관한 법률」 에 따른 국가유공자
 - 「한부모가족지원법」에 따른 한부모가족 및 조손가족",오산시 하수과 (☎031-8036-6103)
공공기관,공공보건의료사업 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00092800001?administOrgCd=ALL,평일 08:30~17:30,전라남도순천의료원,공공의료사업실 / 061-759-9597,"현금(감면),서비스(의료),기타(교육),기타(상담)",,평일 08:30~17:30,공공의료사업실 (061-759-9597),"○ 신청 방법
 - 방문신청 : 전라남도 순천시 서문성터길 2, 전라남도순천의료원 공공의료사업실 방문
 - 전화 접수 및 공문의뢰(수혜자 인적사항 등재) 전화 061-759-9597, FAX 061-759-9448

○ 기타
 - 신청 접수 후 공공보건의료위원회 의안 상정 후 결정",전라남도순천의료원,"현금(감면), 서비스(의료), 기타(교육), 기타(상담)",[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 국민기초생활수급자

○ 저소득 취약계층(중위소득80%미만) 서류 증빙","지원내용
○ 입원/외래 진료비 지원
 - 의료원 입원/외래 진료중인 환자이고
 - ｢지역보건법｣ 제18조 및 ｢같은 법 시행규칙｣ 제11조에 따라 ｢공공보건의료에 관한 법률｣과 우리의료원 ｢정관｣ 에 따른 공공의료기관 역할 강화와 취약계층 지원
 -「국민기초생활 보장법」에 의한 국민기초생활보장 수급자 

○ 건강검진비용지원
 -「아동복지법」에 의한 학대피해아동쉼터로 보호조치 된 아동 건강검진
 - 재능 기부(의료)

○ 장례식장 시설사용료 감면(30%)
 - 상조회 및 개인 등에 위탁시 감면 미적용
 - 국가유공자(참전, 5․18 민주유공자 포함) 본인, 유공자 배우자, 직계가족
 -「국민기초생활 보장법」에 의한 국민기초생활보장 수급자
 - 순천의료원 내 입원 중 사망 시",공공의료사업실 (☎061-759-9597)
충청북도,저소득층주민자녀 장학금 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/643000000138?administOrgCd=ALL,상시신청,주민센터,충청북도 복지정책과 / 043-220-3034,"현금,현금(장학금)",,상시신청,충청북도 복지정책과 (043-220-3034),"○ 방문 신청
 - 관할 주소지 읍·면·동사무소(행정복지센터, 주민센터) 신청",주민센터,"현금, 현금(장학금)",[자치법규] 충청북도사회복지기금 설치 및 운용조례 [자치법규] 충청북도 사회복지기금 설치 및 운용조례 시행규칙,"지원대상
○ 수급자, 차상위계층, 한부모자녀","지원내용
○ 지원대상: 수급자, 차상위계층,한부모자녀 중 성적우수자(상위 40%이내)
○지원기준: 중고등학생 1인당 600천원",충청북도 복지정책과 (☎043-220-3034)
서울특별시/동작구,주민소득지원 및 생활안정기금 융자 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/319000000127?administOrgCd=ALL,동작구 홈페이지 공고(http://dongjak.go.kr),시·군·구청,동작구청 경제정책과 / 02-820-1180,현금(융자),,동작구 홈페이지 공고(http://dongjak.go.kr),동작구청 경제정책과 (02-820-1180),구청 경제정책과 방문 신청(동작구 노량진로 134 HS타워 15층),시·군·구청,현금(융자),[자치법규] 서울특별시 동작구 주민소득지원 및 생활안정기금 운용·관리 조례 [자치법규] 서울특별시 동작구 주민소득지원 및 생활안정기금 운용·관리 조례 시행규칙,"지원대상
동작구에 주민등록이 되어 있는 저소득 주민","지원내용
○ 융자대상 : 동작구에 주민등록이 되어 있는 저소득 주민에게 주민소득지원 및 생활안정기금 융자 
○ 융자종류 
 - 주민소득지원금 (3천만원 이하) : 소규모 영세 자영업자의 운영개선자금 (서울시 소재 사업장)
 - 생활안정기금 (2천만원 이하) : 재난을 당하여 필요한 긴급의료비 등
○ 이율 및 상환방법 : 연 1.5%, 2년거치 2년 균등상환",동작구청 경제정책과 (☎02-820-1180)
경기도/남양주시,가사·간병 방문 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/399000000114?administOrgCd=ALL,상시신청,주민센터,남양주시청 복지행정과 / 031-590-2227,이용권,javascript://,상시신청,남양주시청 복지행정과 (031-590-2227),"○ 방문 신청
 - 주민센터 : 거주지 관할 읍·면·동 주민센터 복지상담 창구 방문
○ 온라인 신청
 - 복지로(www.bokjiro.go.kr)",주민센터,이용권,[법령] 사회서비스 이용 및 이용권 관리에 관한 법률 [법령] 사회서비스 이용 및 이용권 관리에 관한 법률(제4조),"지원대상
○ 만 65세 미만의 기준중위소득 70%이하 계층 중 아래에 해당하는 사람으로 가사·간병 서비스가 필요한 자
 - 장애정도가 심한 장애인
 - 6개월 이상 치료를 요하는 중증질환자
 - 희귀난치성 질환자
 - 소년소녀가정, 조손가족, 한부모가정(법정보호세대)의 아동
 - 기타 위에 준하는 경우로 시·군·구청장이 가사·간병 서비스가 필요하다고 별도로 인정한 자(부상으로 인한 장기치료자 등)
중복혜택 안돼요
장애인활동지원서비스 노인맞춤돌봄서비스(만65세 이상) 노인장기요양보험급여(만 65세 미만 치매특별등급 포함) 아이돌봄서비스 보장시설 입소자 의료기관 입원중인 이용자","지원내용
○ 서비스내용 : 가사,간병 서비스 방문지원

○ 서비스금액
 - A형 (월 24시간)
 ㆍ정부지원금(1인/월) : 가형 412,800원 / 나형 388,030원
 ㆍ본인부담금(1인/월) : 가형 면제 / 나형 24,770원
 - B형 (월 27시간)
 ㆍ정부지원금(1인/월) : 가형 450,470원 / 나형 436,540원
 ㆍ본인부담금(1인/월) : 가형 13,930원/ 나형 27,860원
 - C형 (월 40시간)
 ㆍ정부지원금(1인/월) : 688,000원 
 ㆍ본인부담금(1인/월) : 면제

○ 제공기간 : 12개월(A,B형은 연장가능)",남양주시청 복지행정과 (☎031-590-2227)
광주광역시,결식우려 아동 급식 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/629000000191?administOrgCd=ALL,상시신청,주민센터,"광주광역시 아동청소년과 / 062-613-3173, 광주광역시 동구 여성아동과 / 062-608-2674, 광주광역시 서구 아동청소년과 / 062-360-7094, 광주광역시 남구 아동청소년과 / 062-607-3545, 광주광역시 북구 아동청소년과 / 062-410-6937, 광주광역시 광산구 여성아동과 / 062-960-8412","현물,이용권",http://www.bokjiro.go.kr/,상시신청,"광주광역시 아동청소년과 (062-613-3173), 광주광역시 동구 여성아동과 (062-608-2674), 광주광역시 서구 아동청소년과 (062-360-7094), 광주광역시 남구 아동청소년과 (062-607-3545), 광주광역시 북구 아동청소년과 (062-410-6937), 광주광역시 광산구 여성아동과 (062-960-8412)","○ 온라인 신청 
 - 복지로 : http://www.bokjiro.go.kr

○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청

○ 기타
 - 우편",주민센터,"현물, 이용권","[법령] 아동복지법(제35조, 제2항) [법령] 아동복지법(제35조, 제4항)","지원대상
○ 지원대상 : 18세 미만 (미)취학 아동
 - 결식우려가 있는 수급자·차상위·한부모 가정 등 저소득층 아동
 - 교사, 사회복지사, 통장 등에 의하여 결식 또는 결식우려가 발견되는 아동
 - 지역아동센터 등 아동복지프로그램 이용아동 등
중복혜택 안돼요
*아동복지프로그램을 통해 식사를 제공받는 경우 해당 식사분에 대하여 급식카드 등 다른 형태의 급식지원 중복이용 불가","지원내용
○ 지원내용 : 저소득층 가정 아동들이 건강하게 자랄 수 있도록 급식을 지원하여 결식예방 및 성장기 아동의 정상적인 신체발달 도모

○ 지원대상 : 18세 미만 (미)취학 아동
 - 결식우려가 있는 수급자·차상위·한부모 가정 등 저소득층 아동
 - 교사, 사회복지사, 통장 등에 의하여 결식 또는 결식우려가 발견되는 아동
 - 지역아동센터 등 아동복지프로그램 이용아동 등

○ 지원방법 : 아동급식카드 발급, 도시락 배달, 지역아동센터 이용

○ 지원단가 : 9,000원(1식), 단 지역아동센터는 8,000원(1식)","광주광역시 아동청소년과 (☎062-613-3173)
광주광역시 동구 여성아동과 (☎062-608-2674)
광주광역시 서구 아동청소년과 (☎062-360-7094)
광주광역시 남구 아동청소년과 (☎062-607-3545)
광주광역시 북구 아동청소년과 (☎062-410-6937)
광주광역시 광산구 여성아동과 (☎062-960-8412)"
충청남도/아산시,상수도요금 감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00033100002?administOrgCd=ALL,상시신청,주민센터,수도행정과 / 041-537-3502,현금(감면),,상시신청,수도행정과 (041-537-3502),"○ 방문 신청
 - 주민센터 : 해당 읍 / 면 / 동 사무소에서 신청서 작성",주민센터,현금(감면),[정관/약관 등 기타] 관련 근거 있음,"지원대상
국가유공자/중증장애인/한부모/기초생활수급자/다자녀/착한가게/모범업소/교육기관","지원내용
○ 국가유공, 중증장애, 한부모, 기초생활, 다자녀 상수도 2000원 감면

○ 착한가격업소 30% 

○ 모범업소 수도 사용량 50톤 이하 15% / 수도 사용량 51톤 이상 10%

○ 교육기관 운동장과 체육관 모두 개방 시 50% / 운동장 또는 체육관 하나의 시설만 개방 시 10%",수도행정과 (☎041-537-3502)
경기도/평택시,결식아동 휴일급식 지원 사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/391000000119?administOrgCd=ALL,상시신청,"지역아동센터 신청(지역아동센터를 이용 할 경우), 주민센터",평택시청 아동복지과 / 031-8024-3092,현물,,상시신청,평택시청 아동복지과 (031-8024-3092),"- 주소지 읍면동 주민센터 신청(아동급식 카드 이용의 경우)
- 지역아동센터 이용 신청(지역아동센터 이용의 경우)","지역아동센터 신청(지역아동센터를 이용 할 경우),주민센터",현물,[법령] 아동복지법(제35조),"지원대상
○ 평택시 관내 만18세 미만의 취학 및 미취학 아동 중 결식우려가 있는 다음의 아동
 - '국민기초생활보장법' 제2조제2호에 따른 수급자, 차상위 계층 아동
 - '한부모가족지원법' 제5조에 따른 지원대상자가 양육하는 아동
 - '긴급복지지원법' 에 따른 긴급복지 지원대상 가구의 아동
 - 보호자의 사망, 가출, 만성질환 등의 사유로 양육능력이 미약한 가구의 아동
 - 기준중위 소득 52% 이하 가정의 아동
 - 아동복지프로그램 이용 아동(지역아동센터, 사회복지관 등)","지원내용
○ 결식 아동 휴일 급식지원 사업 (1식 9,000원)",평택시청 아동복지과 (☎031-8024-3092)
경기도/용인시,취약계층 입학준비금 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/405000000628?administOrgCd=ALL,상시신청,어린이집,아동보육과 / 031-324-3279,현금,,상시신청,아동보육과 (031-324-3279),○ 아동의 보호자가 어린이집에 신청,어린이집,현금,[법령] 영유아보육법(제36조),"지원대상
○ 어린이집을 이용하고 있는 장애아 및 법정저소득층 영유아","지원내용
○ 필요경비 중 입학준비금 지원(연 1회/10만원 이내/ 아동당)",아동보육과 (☎031-324-3279)
경기도/구리시,어린이집 이용아동 입소료 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/398000000109?administOrgCd=ALL,상시신청,어린이집,가족복지과 보육팀 / 031-550-2881,현금,,상시신청,가족복지과 보육팀 (031-550-2881),"○ 방문 신청
 - 기타 : 어린이집",어린이집,현금,[자치법규] 구리시 영유아보육 조례(제27조),"지원대상
○ 어린이집에 입소하는 관내 법정저소득, 한부모, 장애, 다문화, 다자녀 아동","지원내용
○ 당해년도 어린이집에 입소하는 관내 법정 저소득층, 장애아, 셋째자녀 이상, 다문화 가정 아동에게 어린이집 입소료 지원
 - 입소료 범위내 최대 10만원",가족복지과 보육팀 (☎031-550-2881)
공공기관,ABC행복학습타운 한마음관 이용감면,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00007100005?administOrgCd=ALL,상시신청,시흥ABC행복학습타운,체육시설1부 / 031-488-6854,시설이용,,상시신청,체육시설1부 (031-488-6854),"○ 방문 신청
 - 기타 : 시흥ABC행복학습타운 직접 방문",시흥ABC행복학습타운,시설이용,[정관/약관 등 기타] 관련 근거 있음,"지원대상
1. 「국민기초생활 보장법」또는 「의료급여법」에 의한 수급권자
 2. 「장애인복지법」에 의한 등록 장애인
 3. 「한부모가족지원법」에 의한 보호대상자
 4. 「국가유공자 등 예우 및 지원에 관한 법률」에 의한 국가유공자 및 그 유족 또는 가족
 5. 「의사상자 등 예우 및 지원에 관한 법률」에 의한 의상자 및 의사자유족
 6. 「시흥시 다자녀가정 우대 및 지원에 관한 조례」 제2조제2호에 따른 다자녀가정
 7. 65세 이상인 사람
 8. 「5・18민주유공자예우에 관한 법률」 제4조에 따른 5・18민주유공자와 그 유족 또는 가족
 9. 「시흥시 병역명문가 예우 및 지원에 관한 조례」제2조에 따른 병역명문가
 10. 「사회복지사업법」에 의한 사회복지시설의 수용자
 11. 「시흥시 헌혈 장려 및 지원 조례」 제7조제3항제2호에 의한 헌혈자
 12. 그 밖에 감면하는 것이 상당하다고 시장이 인정하는 자","지원내용
○ 수강료 전액 감면
 1. 「국민기초생활 보장법」또는 「의료급여법」에 의한 수급권자
 2. 「장애인복지법」에 의한 등록 장애인
 3. 「한부모가족지원법」에 의한 보호대상자
 4. 「국가유공자 등 예우 및 지원에 관한 법률」에 의한 국가유공자 및 그 유족 또는 가족
 5. 「의사상자 등 예우 및 지원에 관한 법률」에 의한 의상자 및 의사자유족

○ 수강료 100분의50 감면
 1. 「시흥시 다자녀가정 우대 및 지원에 관한 조례」 제2조제2호에 따른 다자녀가정
 2. 65세 이상인 사람
 3. 「5・18민주유공자예우에 관한 법률」 제4조에 따른 5・18민주유공자와 그 유족 또는 가족
 4. 「시흥시 병역명문가 예우 및 지원에 관한 조례」제2조에 따른 병역명문가
 5. 「사회복지사업법」에 의한 사회복지시설의 수용자
 6. 「시흥시 헌혈 장려 및 지원 조례」 제7조제3항제2호에 의한 헌혈자
 7. 그 밖에 감면하는 것이 상당하다고 시장이 인정하는 자",체육시설1부 (☎031-488-6854)
경기도/화성시,화성시 가사·간병 방문 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/553000000124?administOrgCd=ALL,상시신청,행정복지센터,생활보장과 / 031-5189-7380,이용권,,상시신청,생활보장과 (031-5189-7380),"○ 방문 신청
주소지 관할 읍·면·동 행정복지센터 방문",행정복지센터,이용권,[법령] 사회서비스 이용 및 이용권 관리에 관한 법률(제20조),"지원대상
○ 만 65세 미만의 기준중위소득 70% 이하 계층 중 아래에 해당하는 사람으로 가사・간병이 필요한 자
(장애정도가 심한 장애인・6개월 이상 치료를 요하는 중증질환자・희귀난치성 질환자・의료급여 수급자 중 장기입원 사례관리 퇴원자 등)

 ※ 중복수혜 불가 : 장애인활동지원서비스, 노인맞춤돌봄서비스, 보장시설입소자, 노인장기요양보험급여, 의료기관 입원중인 이용자
중복혜택 안돼요
※ 중복수혜 불가 : 장애인활동지원서비스, 노인맞춤돌봄서비스, 보장시설입소자, 노인장기요양보험급여, 의료기관 입원중인 이용자","지원내용
○ 만 65세 미만의 기준중위소득 70% 이하 계층 중 아래에 해당하는 사람으로 가사간병이 필요한 자
○ 장애정도가 심한 장애인, 6개월 이상 치료를 요하는 중증질환자, 희귀난치성 질환자, 의료급여 수급자 중 장기입원 사례관리 퇴원자 등

○ 신체수발 지원 : 목욕, 대소변, 옷 갈아입히기, 세면, 식사 등
○ 신변활동 지원 : 체위변경, 간단한 재활운동 보조 등
○ 가사지원 : 청소, 취사, 장보기, 양육보조 등
○ 일상생활지원 : 외출동행, 정서지원, 업무대행 등",생활보장과 (☎031-5189-7380)
경기도/부천시,가사·간병 방문 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/386000000116?administOrgCd=ALL,상시신청,주민센터,부천시청 복지정책과 / 032-625-2849,이용권,,상시신청,부천시청 복지정책과 (032-625-2849),○ 방문 신청: 주소지 관할 행정복지센터 복지팀 방문,주민센터,이용권,[법령] 사회서비스 이용 및 이용권 관리에 관한 법률,"지원대상
○ 서비스 대상자
 - 만 65세 미만의 기준중위소득 70% 이하 계층 중 가사, 간병 서비스가 필요한 자 
 - 장애정도가 심한 장애인, 소년·소녀가정, 중증질환자, 한부모가정 등
 - 만 65세 미만의 의료급여수급자 중 장기입원 사례관리 퇴원자
중복혜택 안돼요
장애인활동지원","지원내용
○ 사업내용 
 - 신체적, 정신적 이유로 원활한 일상생활과 사회생활이 어려운 저소득취약계층에 대하여 월 24·27·40시간의 가사·간병 서비스를 이용할 수 있는 이용권(바우처) 지원
 - 신체수발지원 : 목욕, 대소변, 옷 입기, 세면, 식사 등 보조
 - 건강지원 : 체위변경, 간단한 재활운동 보조 등
 - 가사지원 : 청소, 식사준비, 양육보조 등
 - 일상생활지원 : 외출 동행, 말벗 생활상담 등",부천시청 복지정책과 (☎032-625-2849)
대구광역시,가사·간병 방문 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/627000000121?administOrgCd=ALL,접수기관별상이,주민센터,복지정책과 복지서비스팀 / 053-803-6252,이용권,,접수기관 별 상이,복지정책과 복지서비스팀 (053-803-6252),"○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청",주민센터,이용권,[법령] 사회복지사업법 [법령] 사회서비스 이용 및 이용권 관리에 관한 법률(제4조),"지원대상
○ 만65세 미만의 생계·의료·주거·교육급여 수급자, 차상위계층, 기준 중위소득 70% 이하 계층 중 아래에 해당하는 사람으로 가사·간병 서비스가 필요한 자
 - 장애정도가 심한 장애인
 - 6개월 이상 치료를 요하는 중증질환자
 - 희귀난치성질환자
 - 소년소녀가정, 조손가정, 한부모가정(법정보호세대)의 아동
 * 이 경우 서비스 대상자는 자녀.손자녀가 됨
 - 만 65세 미만의 의료급여수급자 중 장기입원 사례관리 퇴원자
 - 기타 시·군·구청장이 예산의 범위 내에서 가사·간병 서비스가 필요하다고 인정하는 자","지원내용
○ 서비스 내용
 - 신체수발 지원 : 목욕, 대소변, 옷 입기, 세면, 식사 등 보조
 - 건강 지원 : 체위변경, 간단한 재활운동 보조 등
 - 가사 지원 : 청소, 식사준비, 양육보조 등
 - 일상생활 지원 : 외출 동행, 말벗, 생활상담 등

○ 서비스 가격 : 소득수준 및 이용시간에 따라 정부지원금 차등 지원
 - 월 427,200원(월 24시간)
 - 월 480,600원(월 27시간)
 - 월 712,000원(월 40시간)",복지정책과 복지서비스팀 (☎053-803-6252)
