region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
경상북도/구미시,임산부 및 영유아 영양플러스사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/508000000668?administOrgCd=ALL,상시신청,보건소,선산보건소 / 054-480-4158,현물,,상시신청,선산보건소 (054-480-4158),"○ 방문 신청
 - 보건소 : 보건소 모자보건실 방문신청",보건소,현물,[법령] 모자보건법,"지원대상
○ 기준중위소득 80% 이하 영양 위험요인 보유 임산부 및 만6세이하 영유아","지원내용
○ 영양보충식품 공급, 영양교육 및 상담",선산보건소 (☎054-480-4158)
전북특별자치도/익산시,임산부 280 건강관리비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/468000000101?administOrgCd=ALL,상시신청,주민센터,보건소 보건지원과 / 063-859-7498,현금,,상시신청,보건소 보건지원과 (063-859-7498),"○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청",주민센터,현금,"[법령] 모자보건법(제10조, 제1항)","지원대상
○ 신청일 기준 부부 모두 익산시에 6개월 이상 주소를 두고 있는 임신 24주 이상 임산부
(단, 배우자가 직업상의 이유로 타지에 거주하는 경우 재직증명서 등 증빙서류 제출)
분만 후 신청할 경우 반드시 출생아가 익산시 등재되어야 함
지원제외자 : 부부 모두 외국인일 경우, 타지역에 주소·직장을 두고 있는 임산부","지원내용
○ 임산부 280 건강관리비 지원 : 1회 40만원",보건소 보건지원과 (☎063-859-7498)
서울특별시/마포구,임산부 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/313000000102?administOrgCd=ALL,상시신청,"주민센터, 보건소",건강동행과 / 02-3153-9090,현물,,상시신청,건강동행과 (02-3153-9090),"○ 방문 신청
 - 주민센터 : 거주지 동 주민센터 방문신청
 - 보건소 : 거주지 관할 보건소 방문","주민센터,보건소",현물,[법령] 모자보건법,"지원대상
○ 임산부","지원내용
○ 임신확인~12주까지 엽산제 최대 3개월분 임신주기별 차등 지급, 임신16주~ 분만전까지 철분제 최대 6개월분 임신주기별 차등 지급
○ 임신초기 검사, 2차 기형아 검사, 임신성 당뇨 스크리닝 검사
○ 마포구민 유축기 대여(2개월, 수급상황에 따라 1개월 연장가능)",건강동행과 (☎02-3153-9090)
서울특별시/광진구,임산부 건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/304000000127?administOrgCd=ALL,상시신청,보건소,광진구 건강관리과 / 02-450-1583,현물,javascript://,상시신청,광진구 건강관리과 (02-450-1583),"○ 방문 신청 : 거주지 관할 보건소
○ 온라인 신청 : 정부24(www.gov.kr)",보건소,현물,[법령] 모자보건법(제3조),"지원대상
임신중이거나 분만 후 6개월 미만인 여성","지원내용
임산부 등록관리
 - 산전관리: 임신초기검사 및 막달검사, 태아기형아검사, 임신성 당뇨검사
 - 엽산제: 임신일로부터 12주(2개월) 
 - 철분제: 임신16주부터 분만전까지(6개월)
 - 모자건강증진 프로그램 운영
 - 유축기 무료 대여
 - 산후우울척도검사
 - 산후조리원 정기 지도 점검",광진구 건강관리과 (☎02-450-1583)
충청북도/제천시,임산부 및 영유아 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/440000000106?administOrgCd=ALL,상시신청,보건소,건강관리과 / 043-641-3203,현물,,상시신청,건강관리과 (043-641-3203),○ 온라인 신청 : 임산부 엽산제 철분제 지원에 한함 (정부24 맘편한임신을 통해 신청),보건소,현물,[법령] 모자보건법,"지원대상
○ 예비엄마 엽산제 지원 : 제천시에 주민등록을 둔 예비신부나 임신을 준비하는 기혼여성(임신을 준비하는 출생순위와 관계없이 지원)

○ 임산부 철분제 및 엽산제 지원 : 제천시에 주민등록되어 있는 임산부 

○ 영유아 유산균 (정장제)지원 : 제천시에 거주하는 만5개월 ~ 만12개월 영유아","지원내용
○ 예비엄마 엽산제 지원
 - 엽산제 2개월분 제공
 - 1회 지급 후 다음 임신을 위한 지급은 12개월 경과 후 가능

○ 임산부 철분제 및 엽산제 지원
 - 엽산제 : 임신 초기~12주까지 최대 2개월분 지원
 - 철분제 : 16주~분만 전까지 최대 5개월분 지원
 ㆍ다태아의 경우 철분제 추가분 지원
 ㆍ빈혈로 철분제 추가복용이 필요할 경우 전문의 소견서 제출 시 추가지원 가능

○ 영유아 유산균(정장제)지원
 - 만 5개월~만 12개월(첫 돌 전)까지 최대 3통 1회지원",건강관리과 (☎043-641-3203)
충청남도/아산시,임산부 철분제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/452000000169?administOrgCd=ALL,상시신청,"온라인 신청, 보건소",보건소 보건행정과 / 041-537-3382,현물,,상시신청,보건소 보건행정과 (041-537-3382),"○ 온라인 신청 
 - 정부24(맘편한 임신 원스톱서비스) : www.gov.kr
○ 방문신청
 - 아산시 보건소 모자보건팀","온라인 신청,보건소",현물,[법령] 저출산ㆍ고령사회기본법(제10조) [법령] 모자보건법(제3조),"지원대상
○ 아산시 거주 임산부","지원내용
○ 임신 16주~분만 전까지 철분제 지원
 - 최대 5개월분, 소급지원 불가",보건소 보건행정과 (☎041-537-3382)
충청남도/홍성군,임산부 산전검사비 쿠폰 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/460000000149?administOrgCd=ALL,상시신청,보건소,2층 임산부 상담실 / 041-630-9052,이용권,,상시신청,2층 임산부 상담실 (041-630-9052),"○ 방문 신청
 - 보건소 : 관할 보건소 신청",보건소,이용권,[법령] 모자보건법(제3조),"지원대상
○ 관내 주소지를 둔 보건소 등록 임산부","지원내용
○ 관내 산부인과에서 이용 가능한 모성풍진 40,000원, 초음파 35,000원(7,000원x5회), 기형아 8,500원 검사비 쿠폰 지원",2층 임산부 상담실 (☎041-630-9052)
충청남도/서천군,임산부 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000116?administOrgCd=ALL,상시신청,보건소,"서천군 보건소 / 041-950-6774, 서천군 보건소 / 041-950-6759",현금,javascript://,상시신청,"서천군 보건소 (041-950-6774), 서천군 보건소 (041-950-6759)","○ 방문 신청 
 - 보건소 : 보건소 방문신청 
 - 구비서류 : 분만 및 산후건강관리 지원신청서
 - 기본 첨부서류 : 주민등록등본 또는 초본, 입퇴원진료확인서, 진료비영수증,진료비 세부내역서, 산모통장사본",보건소,현금,"[법령] 모자보건법(제3조, 제1,2항) [자치법규] 서천군 인구정책에 관한 지원 조례","지원대상
○ 신청일 기준 주소지가 6개월 이상 서천군에 되어 있고 보건소 6개월 이상 임산부 등록자","지원내용
○ 분만비 : 진찰료 및 수술료, 투약,주사, 검사료 등 본인 부담금 및 비급여진료비

○ 산후건강관리비 : 산후조리 1주일 이용 비용 기준에 준함( 조리원 이용 여부 관련 없음)
 - 분만일로부터 45일까지 보건소에 구비서류 제출","서천군 보건소 (☎041-950-6774)
서천군 보건소 (☎041-950-6759)"
전라남도/화순군,임산부 및 영유아 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/490000000105?administOrgCd=ALL,상시신청,보건소,"보건소 / 061-379-5355, 보건소 / 061-379-5350",현물,javascript://,상시신청,"보건소 (061-379-5355), 보건소 (061-379-5350)","○임산부 영양제 
 - 산모 신분증(외국인인 경우 가족관계 증명서 와 외국인등록증)
 - 임산부 수첩 또는 임신 확인서
○영유아 영양제
 - 주민등록등본",보건소,현물,"[법령] 모자보건법 [법령] 모자보건법(제3조, 제2항)","지원대상
○ 보건소 등록 임산부 및 영유아","지원내용
○ 임산부 및 영유아 영양제 지원
 - 엽산 및 철분제 지원
 - 36개월~71개월 영유아에게 성장발육에 도움이 되는 영양제 총 1회 지원","보건소 (☎061-379-5355)
보건소 (☎061-379-5350)"
전북특별자치도/부안군,임산부 산전·기형아 검사 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/479000000109?administOrgCd=ALL,상시신청,보건소,보건소 / 063-580-3885,이용권,,상시신청,보건소 (063-580-3885),"○ 방문 신청 
 - 보건소 : 방문신청(보건소)",보건소,이용권,[법령] 모자보건법,"지원대상
○ 부안군에 주민등록을 둔 임신 20주 이내 보건소 임산부 등록자","지원내용
○ 지원 대상 : 부안군에 거주하는 보건소 임산부 등록자(임신 20주 이내)

○ 지원 내용 : 부안군 관내 산부인과와 연계하여 산전 또는 기형아 검사(택 1) 지원 쿠폰 발급
 - 검사항목
 ㆍ산전 검사 : 소변검사, 풍진, 성병, 간염, 빈혈 등 기본적인 검사
 ㆍ기형아 검사 : 다운증후군, 에드워드증후군, 신경관결손증, 인히빈A 검사, 초음파 검사

 ※ 유의사항 : 관내 산부인과에서 산전·기형아 검사 시 쿠폰 제시하면 검사 가능(일부 본인분담금 발생)",보건소 (☎063-580-3885)
전라남도/순천시,임산부 영유아 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/482000000109?administOrgCd=ALL,상시신청,시·군·구청,모자보건실 / 061-749-6693,현물,,상시신청,모자보건실 (061-749-6693),"○ 방문 신청 
 - 보육아동과 : 보건소 1층 모자보건실 방문신청

○ 온라인 신청
 - 정부24시 : http://www.gov.kr (엽산제·철분제만 맘편한 임신 온라인 신청 가능)",시·군·구청,현물,[법령] 모자보건법(제3조의1),"지원대상
○ 임신부 : 관내 거주중인 임신부

○ 출산모 : 분만 후 1년 이내 출산모

○ 영유아 : 관내 거주중인 영유아","지원내용
○ 임신부 : 엽산제(임신12주 내, 총3갑), 철분제(임신16주~분만 전, 총5갑)

○ 출산모 : 비타민D(출산 후 1년 이내, 1갑 1회)

○ 영유아 : 정장제(6~8개월, 12~15개월에 각 1회 지원)",모자보건실 (☎061-749-6693)
경상북도/안동시,임산부 및 영유아 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/507000000760?administOrgCd=ALL,상시신청,"주민센터, 보건소",모자보건팀 / 054-840-5964,현물,,상시신청,모자보건팀 (054-840-5964),"○ 방문신청 
 - 주민센터 : 주민등록 주소지 관할 읍면동 행정복지센터 
 - 보건소 : 관할 보건소

○ 온라인 신청 
 - 정부24 : 정부 24시 접속 (공인인증서 본인인증)
 - 구비서류 : 신분증, 산모수첩 또는 임신확인서 지참","주민센터,보건소",현물,[법령] 모자보건법(제3조),"지원대상
○ 안동시에 주소를 둔 모든 산모 중 관내 등록된 임산부
- 엽산제 : 임신일~16주
- 철분제 : 임신 16주~출산 전(최대 6개월)","지원내용
○ 임신 중 신경관결손 및 빈혈 예방을 위하여 주수별 맞춤 엽산제(최대 3개월분), 철분제(최대 6개월분) 지원

○ 생후 3개월 ~ 12개월 영아를 대상으로 정장제(2개월분) 지원",모자보건팀 (☎054-840-5964)
서울특별시/종로구,임산부 건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/300000000101?administOrgCd=ALL,상시신청,보건소,건강증진과 / 02-2148-3649,"현물,서비스(의료)",http://seoul-agi.seoul.go.kr/,상시신청,건강증진과 (02-2148-3649),"○ 온라인 신청 
 - 교육프로그램 : 서울시 임신 출산 정보센터 : seoul-agi.seoul.go.kr

○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,"현물, 서비스(의료)",[법령] 모자보건법,"지원대상
○ 종로구 거주 임산부
○ 직장이 종로구 소재인 임산부","지원내용
○모성검사(임신초기~12주까지)
○ 엽산제/철분제/영양제 지원
○ 임산부 교육 프로그램 운영
○ 유축기 대여(3개월간)",건강증진과 (☎02-2148-3649)
충청남도/태안군,임산부 영양제 구입 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/462000000299?administOrgCd=ALL,상시신청,보건소,모자보건실 / 041-671-5385,현물,,상시신청,모자보건실 (041-671-5385),"○ 방문 신청
 - 보건의료원 3층 모자보건실 방문",보건소,현물,[법령] 모자보건법 [자치법규] 태안군 인구증가 시책추진을 위한 지원 등에 관한 조례,"지원대상
○ 보건의료원 등록 임산부","지원내용
○ 임산부 영양제(비타민D) 지원
 - 임신 13~16주에 제공",모자보건실 (☎041-671-5385)
경상북도/칠곡군,임산부 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/522000000105?administOrgCd=ALL,상시신청,보건소,칠곡군보건소 출산지원담당 / 054-979-8252,현물,,상시신청,칠곡군보건소 출산지원담당 (054-979-8252),"○ 온라인 신청 
 - 정부24 :www.gov.kr


○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 구비서류: 임신확인서(산모수첩), 신분증
 * 예비부모 건강검진 및 유축기 대여면 직접 방문",보건소,현물,[법령] 저출산ㆍ고령사회기본법,"지원대상
○ 보건소 및 보건지소 등록 임부","지원내용
○ 예비부모 건강검진(풍진) 및 엽산제 지원

○ 임신부 건강관리 서비스 및 영양제 지원(엽산제, 철분제 지원 등)

○ 임신부 기형아 검사 쿠폰 발행(임신10~20주 사용)

○ 임산부 교실 운영",칠곡군보건소 출산지원담당 (☎054-979-8252)
전북특별자치도/정읍시,취약계층 임산부 및 영유아 영양 지원 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469000000114?administOrgCd=ALL,상시신청,보건소,"모자보건실 / 063-539-6125, 모자보건실 / 063-539-6124","현물,기타(교육),기타(상담)",,상시신청,"모자보건실 (063-539-6125), 모자보건실 (063-539-6124)","○ 방문 신청
 - 보건소 : 보건소 문의 & 방문신청",보건소,"현물, 기타(교육), 기타(상담)","[법령] 저출산ㆍ고령사회기본법(제4조, 제10항) [법령] 국민영양관리법(제11조)","지원대상
○ 저소득층 임산부 및 5세미만 영유아
중복혜택 안돼요
저소득층 기저귀·조제분유 지원","지원내용
○ 취약계층 임산부 및 영유아 대상자 관리 및 보충영양식품 지원

○ 대상자 평가 및 영양교육","모자보건실 (☎063-539-6125)
모자보건실 (☎063-539-6124)"
경상북도/영천시,임산부아기사랑택시,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/510000000123?administOrgCd=ALL,상시신청,"보건소, 시·군·구청",054-330-6256 / 054-330-6256,이용권,,상시신청,054-330-6256 (054-330-6256),○ 보건소에 임산부 등록시 탑승권 일괄 지급,"보건소,시·군·구청",이용권,[자치법규] 영천시 교통약자의 이동편의 증진에 관한 조례,"지원대상
○ 우리시에 주소를 두고 보건소에 임산부 등록을 필한 모든 임산부로 출산 후 12개월까지 지원","지원내용
○ 임산부아기사랑택시
 - 대 상 : 임산부 등록 후부터 출산 후 12개월까지의 임산부
 - 지원횟수 : 월4회(편도기준)
 - 이용요금 : 1회/1,000원(편도기준) ※ 나머지 요금 시에서 지원
 - 지원구간 : 영천시 관내 ↔ 관내 소아과, 산부인과 병·의원",054-330-6256 (☎054-330-6256)
충청남도/예산군,임산부 등록관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/461000000109?administOrgCd=ALL,상시신청,"주민센터, 보건소",예산군보건소 / 041-339-6043,"현물,이용권",https://www.childcare.go.kr/?menuno=1,상시신청,예산군보건소 (041-339-6043),"○ 방문 신청 
 - 보건소 : 보건소 방문 신청

○ 온라인 신청 
 - 정부24 : www.gov.kr
 - 아이사랑보육포털 : www.childcare.kr","주민센터,보건소","현물, 이용권",[법령] 모자보건법(제5조),"지원대상
○ 관내 거주 임산부","지원내용
○ 임산부 엽산제, 철분제 지급

○ 임산부 산전검사(혈액,소변검사) 제공

○ 임산부 산전검사 쿠폰 지급
 - 질 초음파
 - 태아 기형아검사(1·2차)",예산군보건소 (☎041-339-6043)
경상남도/의령군,임산부 건강관리서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/539000000110?administOrgCd=ALL,상시신청,보건소,보건소 건강증진과 / 055-570-4036,"현금,현물",,상시신청,보건소 건강증진과 (055-570-4036),"○ 방문 신청 : 관할 보건소 방문
 - 임산부 초음파검진비/산후조리원비 : 관할 읍,면 행정복지센터 방문하여 인구증가시책 지원 신청서 작성 후 방문",보건소,"현금, 현물",[법령] 모자보건법,"지원대상
○ 임산부초음파검진비 지원 : 보건소 등록 후 3개월 경과한 임산부

○ 산모신생아건강관리 본인부담금 지원
 - '산모.신생아 건강관리 지원사업' 바우처 지원 대상 중 출생일 기준 관내 1년 전부터 거주하면서 산모신생아건강관리 바우처를 이용한 산모

○ 산후조리원비: 출생아의 출생일 이전부터 계속하여 군에 주민등록을 두고 실제 거주하면서 의령군에 해당 출생아의 출생신고를 한 산모","지원내용
○ 임신시약 : 관내 가임기 여성 임신테스트기 지원

○ 임산부초음파검진비 지원 : 관내 임산부 초음파 진료비 최대 6만원 정액 지원 

○ 산모신생아건강관리 본인부담금 지원 : 산모신생아 건강관리 본인부담금의 50~90% 차등 현금 지원

○ 산후조리원비 지원: 산후조리원비의 50%, 최대 100만원 현금 지원",보건소 건강증진과 (☎055-570-4036)
경상북도/김천시,임산부태아 기형아 검사비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/506000000112?administOrgCd=ALL,상시신청,보건소,김천시보건소 모자보건실 / 054-421-2741,이용권,,상시신청,김천시보건소 모자보건실 (054-421-2741),"○ 방문 신청
 - 보건소 : 김천시보건소 모자보건실 방문(054-421-2741)
 ⇒산부인과진료(보건소에서 발급된 쿠폰제시)⇒ 의료기관 검사비 보건소에 청구",보건소,이용권,"[자치법규] 김천시 출산장려 지원에 관한 조례(제5조, 제8항)","지원대상
○ 김천시 보건소에 등록된 임신 10주 이상 임산부","지원내용
○지원대상 : 김천시 보건소에 등록된 임신부
 - 1차 : 임신 10주 이상 ~ 14주 미만
 - 2차 : 임신 14주 이상 ~ 20주 미만
○ 지원 내용
 - 회차당 최대 지원 금액 35,000원
 ※ 검사료가 최대 지원 금액 이하일 경우 실제 검사비용을 지원
 ※ 초음파 검사료, 진찰료는 제외(기형아 검사비에 한하여 지원)
○ 지원 절차
 - 보건소 산모등록 -> 쿠폰발급 -> 산부인과 진료 -> 의료기관에서 보건소로 검시비 청구
○ 구비서류
 - 산모수첩 또는 임신증빙서류(임신확인서 등)
 - 신분증",김천시보건소 모자보건실 (☎054-421-2741)
전북특별자치도/남원시,"임산부 영양제(철분제, 엽산제) 지원",https://www.gov.kr/portal/rcvfvrSvc/dtlEx/470000000129?administOrgCd=ALL,상시신청,보건소,남원시보건소모자보건팀 / 063-620-7982,현물,,상시신청,남원시보건소모자보건팀 (063-620-7982),"○ 온라인 신청 
 - 정부24 : www.gov.kr(맘편한 임신)
 * 온라인 영양제 신청시 건강기능식품 영양제 택배 제공
 * 택배비는 자부담 
○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,현물,[법령] 모자보건법,"지원대상
○ 남원시 주민등록 예비부부 및 임산부
중복혜택 안돼요
엽산제 : 임신전 3개월, 임신후 3개월분 철분제 : 임신후 16주부터 6개월분","지원내용
○ 남원시 등록 예비부부, 임산부 대상 영양제(엽산제, 철분제) 지원
 - 예비부부 엽산제 : 3개월분
 - 임신부 엽산제 : 3개월분
 - 임산부 철분제 : 6개월분",남원시보건소모자보건팀 (☎063-620-7982)
경상남도/함양군,임산부 검진 및 철분제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/546000000130?administOrgCd=ALL,상시신청,보건소,함양군 보건소 건강증진과 출생지원 담당 / 055-960-8060,"현물,서비스(의료)",,상시신청,함양군 보건소 건강증진과 출생지원 담당 (055-960-8060),"○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,"현물, 서비스(의료)","[법령] 저출산ㆍ고령사회기본법(제9조, 제1항) [자치법규] 함양군 인구 늘리기 지원 조례(제4조, 제2항)","지원대상
○ 관내 임산부","지원내용
○ 함양관내 임신부 대상으로 풍진, 기형아 검사 지원

○ 함양관내 임신부 16주이상부터 분만 후 2개월까지 철분제 지원",함양군 보건소 건강증진과 출생지원 담당 (☎055-960-8060)
전북특별자치도/무주군,임산부.영유아 건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/474000000133?administOrgCd=ALL,상시신청,"주민센터, 보건소",무주군보건의료원 의료지원과 지역보건팀 / 063-320-8411,현물,,상시신청,무주군보건의료원 의료지원과 지역보건팀 (063-320-8411),"방문 신청
 - 주민센터 : 관할 읍면사무소 신청 
 - 보건소 : 거주지 관할 보건소 방문

온라인 신청
- 정부24-맘편한임신 통합 서비스(https://www.gov.kr/portal/fertility.do)","주민센터,보건소",현물,[법령] 모자보건법(제3조),"지원대상
무주군에 주민등록을 둔 임산부","지원내용
임산부 엽산제 및 철분제(각 3개월 분) 지원",무주군보건의료원 의료지원과 지역보건팀 (☎063-320-8411)
경상북도/청송군,임산부·영유아 건강지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/516000000122?administOrgCd=ALL,상시신청,보건소,보건의료원 / 054-870-7281,현물,javascript://,상시신청,보건의료원 (054-870-7281),"○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 보건소 : 관할 보건의료원 방문",보건소,현물,[법령] 모자보건법(제10조) [자치법규] 청송군 출산장려 지원 조례,"지원대상
○ 임산부등록자","지원내용
○ 임산부등록자에게 철분제, 엽산제, 영양제 및 영유아 영양제(정장제)지원",보건의료원 (☎054-870-7281)
강원특별자치도/양양군,임산부 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/435000000129?administOrgCd=ALL,상시신청,보건소,보건소 / 033-670-1721,현물,,상시신청,보건소 (033-670-1721),"○ 방문 신청
 - 보건소 : 관할 보건소",보건소,현물,[법령] 모자보건법,"지원대상
○ 관할 보건소 등록 임신부","지원내용
○ 관내 주소를 둔 임산부로 임신초기부터 분만까지 엽산제 지원
○ 관내 주소를 둔 임산부로 임신 15주부터 분만후 3개월까지 철분제 지원
○ 관내 주소를 둔 임산부로 임신부터 분만까지 유산균제 지원
○ 관내 주소를 둔 임산부로 임신부터 분만까지 비타민D 지원",보건소 (☎033-670-1721)
강원특별자치도/동해시,임산부 및 영유아 관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/421000000627?administOrgCd=ALL,상시신청,보건소,보건소 보건정책과 / 033-530-2403,현물,,상시신청,보건소 보건정책과 (033-530-2403),보건소 방문 신청,보건소,현물,[법령] 모자보건법 [자치법규] 동해시 저출산ㆍ고령사회 대응을 위한 인구정책지원 조례,"지원대상
○ 관내 주민등록을 둔 임산부","지원내용
○ 관내 주민등록을 둔 임산부 대상으로 임산부 영양제 및 산전검사 쿠폰, 건강관리용품 등 제공",보건소 보건정책과 (☎033-530-2403)
경상북도/고령군,임산부·영유아 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/520000000112?administOrgCd=ALL,상시신청,보건소,건강증진과 / 054-950-7953,현물,,상시신청,건강증진과 (054-950-7953),"<임산부 영양제> 
○ 방문 신청
 - 보건소 : 관할 보건소 방문

<영유아 영양제>
○ 방문 신청
 - 보건소 : 관할 보건소 방문",보건소,현물,[법령] 모자보건법,"지원대상
○ 관내 등록 임산부 및 등록 영유아","지원내용
○ 임산부 영양제 제공
 - 임신 12주까지 : 엽산제(1인 3개월분)
 - 임신 16주 이후 : 철분제(1인 6개월분)

○ 영유아 영양제 제공
 - 3-12개월 : 유산균(1인 3회)
 - 12-35개월 : 영양제(1인 2회)
 - 36-71개월 : 영양제(1인 2회)",건강증진과 (☎054-950-7953)
경상북도/울릉군,임산부·아동 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/526000000106?administOrgCd=ALL,상시신청,"주민센터, 보건소",울릉군보건의료원 / 054-790-6824,현물,,상시신청,울릉군보건의료원 (054-790-6824),"○ 온라인 신청 
 - 정부24 : www.gov.kr

○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 보건소 : 관할 보건소 방문

 - 신청기한
 · 엽산제: 임신일~12주까지
 · 철분제: 임신 16주~분만 전까지
 
 - 구비서류: 신분증, 임신확인서류","주민센터,보건소",현물,[자치법규] 울릉군 출산장려금 등 지원에 관한 조례,"지원대상
○ 울릉군내 주소지를 둔 임산부","지원내용
○ 엽산제 및 철분제 지원
 - 임신 후 3개월까지 엽산제 지원(1인 1개월분 기준 최대 3개월분)
 - 임신 16주 이상 임산부에게 철분제 지원(1인 1개월분 기준 5개월분)
 - 엽산제와 철분제는 의약품을 제공
 ※ 단, 택배 등 우편배송에 한해 건강기능식품으로 제공되며, 방문수령 시 제공하는 의약품과의 성분 함량 차이를 고려하여 제공됨

○ 출생가정에 신생아용품 지원

○ 유축기 대여",울릉군보건의료원 (☎054-790-6824)
광주광역시/남구,장애인 임산부 건강관리,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/361000000114?administOrgCd=ALL,출산 후 3개월 이내 신청,보건소,건강증진과 / 062-607-4332,현금,,출산 후 3개월 이내 신청,건강증진과 (062-607-4332),방문 신청: 임산부 주민등록상 거주지 보건소(구비서류 지참),보건소,현금,[법령] 장애인복지법(제9조) [법령] 저출산ㆍ고령사회기본법(제10조),"지원대상
-출산일 기준 주민등록상 6개월 이상 광주광역시에 거주하고 있는 장애인 임산부","지원내용
- 장애인 임산부의 산전검진비 및 산후 건강관리비 지원
-산전검진비: 임신진단부터 출산 전일까지 산전 검진 의료비 본인부담금 지원(100만원 초과분, 다태아인 경우 140만원 초과분에 대하여 한도액 내 지원)
-산후건강관리비: 국고보조사업인 산모신생아 건강관리 지원사업의 정부지원액 외 본인부담금의 일부 지원",건강증진과 (☎062-607-4332)
전라남도/영광군,임산부 영유아 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/497000000106?administOrgCd=ALL,상시신청,보건소,보건소 / 061-350-5561,서비스(의료),,상시신청,보건소 (061-350-5561),"○ 방문 신청 
 - 보건소 : 관할 보건소 방문신청",보건소,서비스(의료),[자치법규] 영광군 결혼 및 출산지원 등에 관한 조례,"지원대상
○ 영광군에 주민등록을 두고 거주하는 임산부","지원내용
○ 임신주수에 따라 엽산제(6~12주), 철분제(17~37주이상) 지원

○ 엄마랑 아기랑 무료산전검진(초음파) 쿠폰 지급
 - 초음파 검진 3회 / 협약의료기관-영광종합병원 영광기독병원, 서울여성의원",보건소 (☎061-350-5561)
전북특별자치도/진안군,임산부 및 영유아 등 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/473000000116?administOrgCd=ALL,상시신청,보건소,보건소 / 063-430-8513,현물,,상시신청,보건소 (063-430-8513),"○ 방문 신청 
 - 보건소 : 보건소 방문신청",보건소,현물,[자치법규] 진안군 출산장려 지원 조례,"지원대상
○ 관내에 주민등록을 둔 임산부, 영유아(36~60개월), 소년소녀가장 및 가정위탁세대","지원내용
○ 임산부 등 영양취약계층에게 영양제 지원
 - 임신주수에 따라 엽산제, 철분제 지원
 - 영유아에게 영양제 지원
 - 소년소녀가장 및 가정위탁세대 영양제 지원",보건소 (☎063-430-8513)
충청남도/아산시,임산부 엽산제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/452000000173?administOrgCd=ALL,상시신청,"온라인 신청, 보건소",보건소 보건행정과 / 041-537-3382,현물,,상시신청,보건소 보건행정과 (041-537-3382),"○ 온라인 신청 
 - 정부24(맘편한 임신 원스톱서비스) : www.gov.kr
○ 방문신청
 - 아산시보건소 모자보건팀","온라인 신청,보건소",현물,[법령] 저출산ㆍ고령사회기본법(제10조) [법령] 모자보건법(제3조),"지원대상
○ 아산시 거주 임산부","지원내용
○ 임신 12주까지 엽산제 지원
 - 최대 2개월분, 소급지원 불가",보건소 보건행정과 (☎041-537-3382)
